id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
7bcbed40-6495-4be9-aa57-c74b340efdbc,Debre Bizen Historic Connections / Border Monasteries,anchor,anchor,False,,0.731,"border, Ethiopia",Almahal,Benishangul-Gumuz,11.5348094,35.1200716,"Almahal-Sudan Border road, Almahal, Metekel, Benishangul-Gumuz Region, Ethiopia",disabled,,,,,,False
7c15eb70-294d-471e-90eb-bc32d5e1e764,Dire Dawa Taiwan Market,anchor,anchor,True,,0.731,"taiwan dire dawa, Ethiopia",Dire Dawa,Dire Dawa,9.592233,41.8674731,"Taiwan Road, Ye'Selam Adarash Mengist, Dire Dawa, Ethiopia",disabled,,,,,,True
7cbc0d54-1e40-4fe3-81c9-01fc6d81b29a,Sof Omar Cave Systems (Bat Colonies),anchor,anchor,True,,0.752,"sof omar, Ethiopia",Sof Omar,Oromia,6.9013463,40.8438263,"Sof Omar, Bale, Oromia Region, Ethiopia",disabled,,,,,,True
7cc14bb7-fbe0-4ee9-a700-0492dfcb447d,Fasilides Bathing Palace,anchor,anchor,True,,0.72,"fasilides, Ethiopia",Gonder,Amhara,12.6174164,37.4575171,"Fasilides' Bath, Asmara Road, Gonder, North Gondar, Amhara Region, 6200, Ethiopia",disabled,,,,,,True
7cd80dc4-e5d4-47a6-8b1b-cd4b8b4252b9,Best Western Plus Pearl Spa Hub,error,,False,<urlopen error [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions>,,,,,,,,disabled,,,,,,False
7cf3597a-13a5-40f2-abad-ed22febf9b77,Lake Besaka Submerged Ghost Villages,no_match,,False,,,,,,,,,disabled,,,,,,False
7d01281b-5acf-4850-90d2-74d00c1829cc,Simien Mountains (Gelada Baboons & Walia Ibex),anchor,anchor,True,,0.804,"simien, Ethiopia",,Amhara,13.2458802,38.0999456,"Simien Mountains National Park, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
7d92ca06-8c62-48d7-85cf-d6ffba4d9fe7,Gambella Commercial Rice & Cotton Farms,anchor,anchor,True,,0.799,"gambela, Ethiopia",Gambela,Gambela,8.2503656,34.5877344,"Gambela, Agnuak, Gambela Region, Ethiopia",disabled,,,,,,True
7db7e03a-a831-40a0-8d2f-d4e9b43af733,Awi Agew Cultural Region,anchor,anchor,False,,0.747,"agew, Ethiopia",Agew,Tigray,12.9232371,39.6054502,"Agew, Southern Tigray, Tigray, Ethiopia",disabled,,,,,,False
7de8f2d0-cea7-417d-8616-bf91e2ed6c2b,Kafa Biosphere Reserve (Wild Primates & Forest Birds),anchor,anchor,False,,0.72,"birds, Ethiopia",Bole,Addis Ababa,9.01557,38.7891483,"Blue Birds Hotel, Equatorial Guinea Street, Urael, Bole, Addis Ababa, 1110, Ethiopia",disabled,,,,,,False
7e1fd6e8-4464-43c1-8789-b0b6d7448f31,Beta Medhane Alem Church,existing,,False,,,,,,,,,disabled,,,,,,False
7e33cae2-4050-4b22-bdad-9bdb255ddd1e,Gurage Zone Wolkite Kitfo Capital Hub,anchor,anchor,True,,0.72,"Gurage Zone, Ethiopia",Welkite,Central Ethiopia Regional State,8.2925634,37.781154,"Gurage Zone Administration Office, Jimma Road, Welkite, Qebena Special Woreda, Central Ethiopia Regional State, Ethiopia",disabled,,,,,,True
7eab8587-b580-4d89-a9c5-b3b0a7d3ef3c,Alamata Agricultural Plain Villages,anchor,anchor,True,,0.752,"alamata, Ethiopia",Alamata,Tigray,12.4175995,39.5603233,"Alamata, Southern Tigray, Tigray, Ethiopia",disabled,,,,,,True
7f03a0a7-5543-4810-af24-c9738cd35f15,Shashemene Rastafarian Handicraft Shops,anchor,anchor,True,,0.733,"shashemene, Ethiopia",,Oromia,8.78333,38.71667,"Shashemene, South West Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
7f7941de-606d-41f2-9784-a581d6b3a775,Alatish National Park (Lions & African Leopards),anchor,anchor,True,,0.752,"alatish, Ethiopia",,Amhara,12.3230117,35.5544937,"Alatish, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
8009a153-ae22-4577-b206-fd7f5242770c,Melka Wakena Reservoir Boating Point,anchor,anchor,True,,0.747,"melka wakena, Ethiopia",,Oromia,7.1745689,39.4298925,"Melka Wakena, West Arsi, Oromia Region, Ethiopia",disabled,,,,,,True
804aa093-37d1-4ecf-b976-537214dcdbe1,Ankober Palace Cliffside,anchor,anchor,True,,0.786,"ankober, Ethiopia",Ankober,Amhara,9.5911547,39.7338213,"Ankober, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,True
808ac17a-9ec9-46a4-b8bf-91d7a9709b08,Dati Wolel National Park (Waterfowl & Primates),no_match,,False,,,,,,,,,disabled,,,,,,False
80f516ce-6570-467e-b52d-b250909d14d8,Mekelle Martyrs Memorial Monument & Museum,anchor,anchor,False,,0.773,"martyrs, Ethiopia",Kirkos,Addis Ababa,9.0102054,38.7629294,"Red Terror Martyrs' Memorial Museum, Meskel Square, Meshuwalekiya, Kirkos, Addis Ababa, 1138, Ethiopia",disabled,,,,,,False
810c6f17-ed36-4bc7-bef4-9af0082f5de2,Bete Maryam & Imperial Compound,anchor,anchor,False,,0.72,"imperial addis, Ethiopia",Bole,Addis Ababa,9.0035421,38.7975083,"Abay Bank (Imperial Branch), BL_03_785 Av, Gerji, Bole, Addis Ababa, 1110, Ethiopia",disabled,,,,,,False
812db92e-8bc5-4ba1-aa6c-1f5a50495e53,Adwa Victory Memorial & Battlefields Museum,anchor,anchor,False,,0.72,"adwa victory, Ethiopia",Addis Ababa,Addis Ababa,9.0343753,38.7524605,"Adwa Victory Memorial Museum, Dejazemach Belay Zeleke Street, Doro Manekiya, Giorgis, Addis Ababa, Arada, Addis Ababa, 3578, Ethiopia",disabled,,,,,,False
814a6aa4-8d5d-4564-ada7-29a0a304f31d,Debre Birhan Urban Center,anchor,anchor,True,,0.736,"debre birhan industrial, Ethiopia",Debre Birhan,Amhara,9.6283285,39.4969562,"Debre Birhan Industrial Park, Debre Birhan, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,True
81999c9f-98b5-4082-a3ac-8f3a5d8ef41b,Mentewab Palace at Qusquam,anchor,anchor,True,,0.72,"qusquam gondar, Ethiopia",Gonder,Amhara,12.6226064,37.4458824,"Qusquam, Bahir Dar - Gonder Road, Gonder, North Gondar, Amhara Region, 6200, Ethiopia",disabled,,,,,,True
81a9782a-2d3c-46b5-a659-4e1d0203bb3b,Unity Park (Addis Ababa),existing,,False,,,,,,,,,disabled,,,,,,False
81e305b4-cce7-4240-8715-89fd09e9cda4,Jijiga War Memorial Site (Ethio-Somali War 1977),anchor,anchor,True,,0.81,"jijiga, Ethiopia",Jijiga,Somali,9.3508526,42.8003788,"Jijiga, Fafan, Somali Region, Ethiopia",disabled,,,,,,True
82178d07-6743-4fa2-8a6b-0e502a43bae4,Church of St. George (Biete Ghiorgis),existing,,False,,,,,,,,,disabled,,,,,,False
828adfee-2dac-4c07-bd30-e0f392ea439c,Aira Rainforest Sanctuary,anchor,anchor,False,,0.752,"aira, Ethiopia",Aira,Oromia,9.0997246,35.3985135,"Aira, West Wellega, Oromia Region, Ethiopia",disabled,,,,,,False
82aba8b1-2db2-4e2d-a571-714d5afee55b,Simien Mountains Ecology Center,anchor,anchor,True,,0.804,"simien mountains, Ethiopia",,Amhara,13.2458802,38.0999456,"Simien Mountains National Park, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
82eae310-3d7c-49aa-83fb-28d265edc902,Avanti Blue Nile Hotel Business Hub,anchor,anchor,True,,0.733,"avanti, Ethiopia",Bahir Dar Special Zone,Amhara,11.6030239,37.3797987,"Avanti Hotel, Bahir Dar Special Zone, Amhara Region, Ethiopia",disabled,,,,,,True
833154f4-0f60-41b7-b495-50c9d226cb8c,Yeha Temple of the Moon,anchor,anchor,True,,0.789,"yeha, Ethiopia",Yeha,Tigray,14.2859622,39.0179108,"Yeha, Central Tigray, Tigray, Ethiopia",disabled,,,,,,True
83381113-88e0-4b99-a696-5429844cbeca,Addis Ababa Railway Station Square (Lagahar),anchor,anchor,False,,0.731,"railway station, Ethiopia",Dire Dawa,Dire Dawa,9.6218464,41.7730279,"New Railway Station Road, Melka Jebdu, Dire Dawa, Ethiopia",disabled,,,,,,False
835093ea-45b9-4aa7-b2db-64933e21749b,Dallol Hydrothermal Geological Laboratory,anchor,anchor,True,,0.785,"dallol, Ethiopia",,Afar,14.2424728,40.2996919,"Dallol, Zone 2, Afar Region, Ethiopia",disabled,,,,,,True
835a62a6-07f4-49ca-a561-9e50de625daa,Bishoftu Kuriftu Waterpark Boardwalks,anchor,anchor,True,,0.747,"kuriftu, Ethiopia",Bishoftu,Oromia,8.7789777,39.0004021,"Lake Kuriftu, Bishoftu, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
8364c9d2-7a3b-40e7-84fa-58272fe4d30e,Sapphire Addis Hotel Public Concourse,anchor,anchor,True,,0.72,"sapphire addis, Ethiopia",Bole,Addis Ababa,9.0002179,38.7833921,"Sapphire Addis Hotel, Namibia Avenue, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia",disabled,,,,,,True
83950463-0db0-4149-941a-e8b61955fd62,Jijiga Mountain Escarpment Viewpoints,anchor,anchor,True,,0.81,"jijiga, Ethiopia",Jijiga,Somali,9.3508526,42.8003788,"Jijiga, Fafan, Somali Region, Ethiopia",disabled,,,,,,True
83c5e55d-dfd5-4c0e-a896-38a9558ce548,Ankober Ridge Public Viewpoints,anchor,anchor,True,,0.786,"ankober, Ethiopia",Ankober,Amhara,9.5911547,39.7338213,"Ankober, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,True
83e79b66-f2d6-4aef-bc7b-78f8090042da,Lake Abbe Desolate Salt Chimneys & Ghost Town,anchor,anchor,True,,0.799,"abbe, Ethiopia",,Afar,11.1711957,41.7873451,"Lake Abbe, Zone 1, Afar Region, Ethiopia",disabled,,,,,,True
83faa7a2-d590-4250-ac24-c7ba27b7abe1,Yirgacheffe Coffee Cooperatives & Farms,anchor,anchor,True,,0.72,"yirgacheffe, Ethiopia",Yirga Cheffe,South Ethiopia Regional State,6.1529383,38.2023167,"Yirgacheffe Stadium, Addis Ababa to Nairobi road, Yirga Chefe, Yirga Cheffe, Gedeo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
8451ed49-dc4f-45f1-b76d-89bc6b96ac98,CURE International Orthopedic Hospital,anchor,anchor,True,,0.72,"orthopedic, Ethiopia",Lideta,Addis Ababa,9.0195322,38.748111,"Orthopedic unit of Tikur Anbessa Hospital, Yared Street, Goma Kuteba, Lideta, Addis Ababa, 3131, Ethiopia",disabled,,,,,,True
845fbe3e-83ff-40d7-9095-34b3478634ed,Yirgalem Hot Springs Sanctuary,anchor,anchor,True,,0.736,"yirgalem, Ethiopia",Irgalem,Sidama,6.7473747,38.40767,"Yirgalem, Irgalem, Sidama, Ethiopia",disabled,,,,,,True
84cfd8ed-473b-42b3-9f1a-f106be9b0b5b,Lower Omo Valley Hamer Cultural Villages,anchor,anchor,False,,0.749,"hamer, Ethiopia",Wib Hamer,South Ethiopia Regional State,6.0611436,36.5884155,"Wib Hamer, Ari Zone, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
85a9f32b-890f-42a4-8fdf-6cf0b36f4d86,Mikael Imba Monastery,existing,,False,,,,,,,,,disabled,,,,,,False
85d2b02d-2abc-4042-9899-c30686233d5a,Chelba Tutiti Stelae Site,anchor,anchor,True,,0.72,"yirgacheffe gedeo, Ethiopia",Yirga Cheffe,South Ethiopia Regional State,6.1529383,38.2023167,"Yirgacheffe Stadium, Addis Ababa to Nairobi road, Yirga Chefe, Yirga Cheffe, Gedeo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
85db4b7d-bd91-4392-95ed-cc625f8e610e,Haile Gebrselassie High-Altitude Training Center,anchor,anchor,True,,0.806,"asela, Ethiopia",Asella,Oromia,7.95,39.13333,"Asela, Arsi, Oromia Region, Ethiopia",disabled,,,,,,True
867907b1-ded6-4dcd-9f3a-8d8b5246cc54,Injibara Crater Lake Viewpoint,anchor,anchor,True,,0.758,"injibara, Ethiopia",Injibara,Amhara,10.9592268,36.9340697,"Injibara, Awi Agew, Amhara Region, Ethiopia",disabled,,,,,,True
86bfa076-8fe0-4906-9393-c7b532ed92bb,Adama Science & Technology University Labs,anchor,anchor,False,,0.736,"engineering, Ethiopia",Akaki Kaliti,Addis Ababa,8.9269742,38.7658406,"CRBC Addis Engineering, Saris Abo Area, Akaki Kaliti, Addis Ababa, Ethiopia",disabled,,,,,,False
86da00d3-4067-4eea-93a6-c63358a077d8,Gondar Royal Enclosure (Fasil Ghebbi),anchor,anchor,True,,0.799,"fasil ghebbi gondar, Ethiopia",Gonder,Amhara,12.6082643,37.4698895,"Fasil Ghebbi, Gonder, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
870dbcdd-f0e1-4ca5-b549-02e9b9430349,Entoto Kuriftu Resort & Spa Chalets,no_match,,False,,,,,,,,,disabled,,,,,,False
8717e5d4-d053-438e-ab34-4f076e27b61f,Gidabo Reservoir Boating Pier,anchor,anchor,False,,0.747,"gidabo, Ethiopia",,Oromia,6.4497059,38.1893227,"Gidabo, Borena, Oromia Region, Ethiopia",disabled,,,,,,False
875b32ea-050c-4fd2-b883-749a03f6646d,Konso Walled Settlements,anchor,anchor,True,,0.733,"konso, Ethiopia",,South Ethiopia Regional State,5.25,37.5,"Konso, Segen Peoples', South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
877c1012-20c9-411c-80c3-34e069c5fc40,Yabello Town Ridge Hike,anchor,anchor,True,,0.731,"yabello, Ethiopia",Yabēlo,Oromia,4.8888074,38.109828,"Karati to Yabello, Yabēlo, Borena, Oromia Region, Ethiopia",disabled,,,,,,True
87a9de05-f18c-484d-919b-5e43a6013d18,Gambella Wildlife Protection Volunteer Base,anchor,anchor,True,,0.799,"gambela, Ethiopia",Gambela,Gambela,8.2503656,34.5877344,"Gambela, Agnuak, Gambela Region, Ethiopia",disabled,,,,,,True
87f36375-f6b3-4789-b379-de10e85bdc11,Maze National Park Valley,anchor,anchor,True,,0.749,"maze, Ethiopia",,South Ethiopia Regional State,6.4105535,37.2124317,"Maze, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
87f84f43-33a6-42f8-8896-c33235bd2bb1,Choke Mountain Summit Stargazing Platform,anchor,anchor,True,,0.752,"choke, Ethiopia",,Amhara,10.7117887,37.8435035,"Mount Choke, East Gojjam, Amhara Region, Ethiopia",disabled,,,,,,True
8809f9f2-116f-4013-86a8-2c5a18175bda,Surma/Suri Cattle Encampments,anchor,anchor,False,,0.733,"suri, Ethiopia",,Amhara,10.53333,36.6,"Suri, Awi Agew, Amhara Region, Ethiopia",disabled,,,,,,False
88219826-9557-4b37-8021-366ff09d0fd2,Debre Tabor Monasteries,anchor,anchor,True,,0.752,"debre tabor, Ethiopia",Debre Tabor,Amhara,11.856591,38.008309,"Debre Tabor, South Gonder, Amhara Region, Ethiopia",disabled,,,,,,True
8852aefd-6716-4705-ade6-d70e40db9973,African Union Conference Center Concourse,anchor,anchor,False,,0.72,"Union, Ethiopia",Boreda,South Ethiopia Regional State,6.4755847,37.6378889,"Hidota Coop Union, Boreda, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
885649e0-596c-4fc0-b81d-778d432372f5,Kiyaro Yoga & Forest Retreat,anchor,anchor,False,,0.72,"yoga, Ethiopia",Addis Ababa,Addis Ababa,9.0321359,38.7712863,"Tulsi yoga centre, Queen Elizabeth Street, Kebena, Arat Kilo, Addis Ababa, Arada, Addis Ababa, 7821, Ethiopia",disabled,,,,,,False
886f3a62-4647-40b8-b451-0bb914393cfa,Koka Dragonfruit & Exotic Fruit Farms,anchor,anchor,True,,0.771,"koka, Ethiopia",Sire Robe,Oromia,8.3911374,39.0860496,"Koka Reservoir, Sire Robe, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
8875723d-4573-45bf-9874-0ae1210d22f1,Lake Ziway Resort Wellness Grounds,review,review,False,,0.083,"ziway, Ethiopia",Batu,Oromia,7.9358063,38.7164929,"Batu, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,False
88793f58-7a9c-4b9f-bbcc-9be429c79782,Inter Luxury Hotel Presidential Suites,anchor,anchor,True,,0.72,"inter, Ethiopia",Bole,Addis Ababa,9.0060961,38.8111966,"Etab Inter medica, Egzabheraab To Mebrathail, Gerji, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
892cbc79-6390-42d1-bd71-2ed79b378d1a,Woldiya Central Market,error,,False,<urlopen error [WinError 10013] An attempt was made to access a socket in a way forbidden by its access permissions>,,,,,,,,disabled,,,,,,False
8956ca30-716e-4923-b7aa-61fd70fa671d,Dallol Hydrothermal Sulfur Fields,anchor,anchor,False,,0.792,"danakil, Ethiopia",,Afar,13.9528181,40.6366886,"Danakil Depression, Zone 2, Afar Region, Ethiopia",disabled,,,,,,False
89ab6e9f-04fe-477b-95d7-c7c1c0e41884,Upper Awash Agro-Industry Citrus Orchards,no_match,,False,,,,,,,,,disabled,,,,,,False
89af16e0-ae04-431a-a31c-9b4ee6f2d7ec,Addis Ketema & Mercato Commercial District,anchor,anchor,True,,0.771,"addis ketema, Ethiopia",Addis Ketema,Addis Ababa,9.0367127,38.7275668,"Addis Ketema, Addis Ababa, Ethiopia",disabled,,,,,,True
89b0fb74-c0f0-4cbc-8eab-43ca95b5268c,Hossaena City Hub,review,review,False,,0.34,"hadiya, Ethiopia",,Central Ethiopia Regional State,7.5895649,37.7979379,"Hadiya, Central Ethiopia Regional State, Ethiopia",disabled,,,,,,False
89e57cc5-f90c-4f0f-b936-779e5472277b,Debre Markos Athletic Training Hub,anchor,anchor,True,,0.757,"debre markos, Ethiopia",Debre Markos,Amhara,10.3358665,37.7285604,"Debre Markos, Guzamn, East Gojjam, Amhara Region, Ethiopia",disabled,,,,,,True
8a2c9876-3d1d-4329-80cc-19e3e34cf107,Menz Guassa Community Lodge VIP Cabin,anchor,anchor,True,,0.733,"guassa, Ethiopia",,Amhara,10.3511111,39.7959722,"Menz Guassa Community Conservation Area, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,True
8ab6c3ad-4cc0-46b9-8163-aca350724db1,Lewi Resort Lake Promenade,anchor,anchor,False,,0.72,"lewi, Ethiopia",Nefas Silk,Addis Ababa,8.9386944,38.7349679,"Lewi's Pharmacy, NL_12_4 Street, Lebu Mebrathayil, Nefas Silk, Addis Ababa, 0006, Ethiopia",disabled,,,,,,False
8ae1271e-a65b-4684-ab42-c626ce27cfbd,Guzara Castle Abandoned Ruins,anchor,anchor,True,,0.72,"guzara castle, Ethiopia",Enferaz,Amhara,12.2344189,37.6350175,"Guzara Castle, Bahir Dar - Gonder Road, Enferaz, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
8bb0a047-c759-415a-b29f-a7cb180ca0fc,Dire Dawa International Exhibition Center,anchor,anchor,True,,0.82,"dire dawa, Ethiopia",Dire Dawa,Dire Dawa,9.5913368,41.8566126,"Dire Dawa, Ethiopia",disabled,,,,,,True
8c041c42-bd22-46fb-a143-4d702d20b9a6,Abba Garima Monastery,existing,,False,,,,,,,,,disabled,,,,,,False
8cd7d29e-ca5c-4c5d-9547-58b4d24745ff,Harenna Forest Canopy (Bale Monkeys & Black-and-White Colobus),anchor,anchor,False,,0.72,"colobus, Ethiopia",,South Ethiopia Regional State,5.6693427,36.4161098,"Colobus Campsite, Mago NP HQ Road, South Omo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
8d30a35e-22e9-47a3-aea6-d724a3f1238c,Lame Dera / Ethiopian IT Park Business Centers,anchor,anchor,True,,0.72,"tech, Ethiopia",Bole,Addis Ababa,8.9934018,38.7941228,"Efoy Tech, BL_03_711 Street, Bole, Addis Ababa, 1044, Ethiopia",disabled,,,,,,True
8db4ea13-f1d7-49db-b9f2-fa182aeda975,Gore Rainforest Reserve (Slightly-spotted Primates),anchor,anchor,True,,0.752,"gore, Ethiopia",Gore,Oromia,8.1525979,35.5371154,"Gore, Illubabor, Oromia Region, Ethiopia",disabled,,,,,,True
8dcb4a89-1e11-477e-adfc-cba608eccc66,Lake Ziway Island Public Dock,review,review,False,,0.083,"ziway, Ethiopia",Batu,Oromia,7.9358063,38.7164929,"Batu, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,False
8dd89383-1d93-4358-9f05-75d34b5e5adc,Erta Ale Active Volcano & Lava Lake,anchor,anchor,True,,0.728,"volcano, Ethiopia",,Afar,13.2972405,40.7809115,"Sergey Dolya volcano walk, Zone 2, Afar Region, Ethiopia",disabled,,,,,,True
8e21efbe-8fce-4e5c-bfef-f2c6dcf62b24,Washa Mikael Rock-Hewn Church,existing,,False,,,,,,,,,disabled,,,,,,False
8e2ad15c-42ba-4c98-b014-1acd387e8d68,Debre Birhan Raw Meat & Injera Outlets,anchor,anchor,True,,0.757,"debre birhan, Ethiopia",Debre Birhan,Amhara,9.6752117,39.5324899,"Debre Birhan, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,True
8e2d27ee-d1df-42eb-85d6-fd8b214bd966,Kafa Coffee Forests,anchor,anchor,False,,0.72,"origin, Ethiopia",Boneya,Oromia,8.9123243,38.6592492,"Origin water, B51, Boneya, South West Shewa, Oromia Region, 1061, Ethiopia",disabled,,,,,,False
8e43f02f-24a3-47a8-ae88-2cae06889f34,Babile Elephant Sanctuary (Somali Elephants),anchor,anchor,False,,0.749,"babile, Ethiopia",Babile,Amhara,10.7474762,39.8303137,"Babile, Oromia, Amhara Region, Ethiopia",disabled,,,,,,False
8e909beb-aa25-4342-881d-1faf0cd3cb30,Halala Kella Lodge Executive Retreat Center,anchor,anchor,False,,0.72,"executive, Ethiopia",Kirkos,Addis Ababa,9.010443,38.7651132,"Marriott Executive Apartments, Jomo Kenyatta Avenue, Meshuwalekiya, Kirkos, Addis Ababa, 9568, Ethiopia",disabled,,,,,,False
8eb7ca14-baca-476a-a5c5-1e9f1efe708c,Yabello Desert Night Sky Observation Outpost,anchor,anchor,True,,0.731,"yabello, Ethiopia",Yabēlo,Oromia,4.8888074,38.109828,"Karati to Yabello, Yabēlo, Borena, Oromia Region, Ethiopia",disabled,,,,,,True
